#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,mean,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,phase,source
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T17:00:00Z,0.40539630836046187,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T18:30:00Z,0.1942850356294465,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:00:00Z,0.15787553648068461,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:30:00Z,0.19751434611900054,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:00:00Z,0.1760462323626497,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:30:00Z,0.15002247864527923,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:00:00Z,0.14066904549508238,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:30:00Z,0.14002085505733974,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:00:00Z,0.14304802302679978,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:30:00Z,0.14421825813220446,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:00:00Z,0.14009552238804798,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:30:00Z,0.14000299715269324,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:00:00Z,0.1399999999999883,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:30:00Z,0.14004459640254513,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:00:00Z,0.14037910447760008,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:30:00Z,0.14001279044978662,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:00:00Z,0.16650289017339606,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:30:00Z,0.18006955995764945,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:00:00Z,0.27694516572477595,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:30:00Z,0.28434371184372,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:00:00Z,0.22096462050196697,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:30:00Z,0.20700423216448793,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:00:00Z,0.14274198381778916,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:30:00Z,0.15964128286972715,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:00:00Z,0.17892237442921652,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:30:00Z,0.16653068340305666,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:00:00Z,0.14,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:30:00Z,0.13823363711680867,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:00:00Z,0.150690382876073,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:30:00Z,0.13582645248460762,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:00:00Z,0.1258466596921242,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:30:00Z,0.23710681520313384,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,0.4617623282134284,current,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T11:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T12:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T12:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T13:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T13:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T14:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T14:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T15:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T15:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T16:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T16:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T17:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T18:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:00:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:30:00Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,0,current,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T11:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T12:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T12:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T13:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T13:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T14:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T14:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T15:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T15:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T16:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T16:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T17:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T18:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T19:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T20:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T21:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T22:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-23T23:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T00:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T01:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T08:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T09:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T10:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T11:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T12:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T13:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T14:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:00:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:30:00Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,2025-12-24T15:58:39.11942642Z,0,current,energy_per_phase,AI205,unknown,L3,mqtt_backend

