#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,source
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:36:00Z,3.8631221719457014,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:40:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:44:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:48:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:52:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T20:56:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:00:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:04:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:08:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:12:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:16:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:20:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:24:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:28:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:32:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:36:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:40:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:44:00Z,4,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:48:00Z,4.436218678815489,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:52:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T21:56:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:00:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:04:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:08:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:12:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:16:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:20:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:24:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:28:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:32:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:36:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:40:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:44:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:48:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:52:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T22:56:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:00:00Z,5,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:04:00Z,5.940298507462686,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:08:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:12:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:16:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:20:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:24:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:28:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:32:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:36:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:40:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:44:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:48:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:52:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-24T23:56:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:00:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:04:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:08:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:12:00Z,6,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:16:00Z,6.361678004535148,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:20:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:24:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:28:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:32:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:36:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:40:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:44:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:48:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:52:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T00:56:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:00:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:04:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:08:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:12:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:16:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:20:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:24:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:28:00Z,7,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:32:00Z,7.933257918552036,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:36:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:40:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:44:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:48:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:52:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T01:56:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:00:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:04:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:08:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:12:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:16:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:20:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:24:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:28:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:32:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:36:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
