time,phase,current,power_active,voltage
2025-12-25T00:00:00Z,L1,0.4876372425975015,101.52112529633244,222.71375214986296
2025-12-25T04:14:26Z,L1,0.43960899756328087,92.4235343817345,223.82892939138281
2025-12-25T08:04:09Z,L1,0.4249929383046152,89.32547157594962,223.32762488739075
