#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,mean,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,phase,source
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T08:30:00Z,225.68865870255723,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:00:00Z,226.23383228959682,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:30:00Z,223.04107142857194,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:00:00Z,222.92012397943853,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:30:00Z,224.1007557436505,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:00:00Z,219.93820797123155,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:30:00Z,218.8479404164761,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:00:00Z,219.81894977168986,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:30:00Z,222.008612273361,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:00:00Z,224.3,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:30:00Z,218.73135045567494,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:00:00Z,219.1331323485081,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:30:00Z,218.2508932592711,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:00:00Z,217.33542071439194,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:30:00Z,218.04493774574158,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,0,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,218.8660661157014,voltage,energy_per_phase,AI205,unknown,L1,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T11:30:00Z,106.21835164835176,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T12:00:00Z,108.12722476257532,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T12:30:00Z,108.95864851235473,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T13:00:00Z,107.72370486656241,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T13:30:00Z,106.10946428571445,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T14:00:00Z,106.99537454545526,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T14:30:00Z,106.57754665906886,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T15:00:00Z,106.02538173437127,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T15:30:00Z,106.54715575297118,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T16:00:00Z,106.0647396156242,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T16:30:00Z,106.58303886925944,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T17:00:00Z,107.7570575461451,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T18:30:00Z,108.29857482185092,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T19:00:00Z,109.17322961373434,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T19:30:00Z,109.36017819389882,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T20:00:00Z,108.74723806664569,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T20:30:00Z,108.51551026525031,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T21:00:00Z,108.07407077014766,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T21:30:00Z,108.96165648741352,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T22:00:00Z,108.79590971064998,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T22:30:00Z,109.37252286014052,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T23:00:00Z,108.49831343283513,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T23:30:00Z,107.44252959688413,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T00:00:00Z,107.85200661355832,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T00:30:00Z,107.31880481641093,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T01:00:00Z,109.4811343283582,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T01:30:00Z,111.34250692816033,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T08:00:00Z,109.73930635838003,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T08:30:00Z,110.60081657341519,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:00:00Z,110.89891553383086,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:30:00Z,109.36352258852213,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:00:00Z,109.33320229815438,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:30:00Z,109.87102478839145,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:00:00Z,107.71711117770644,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:30:00Z,107.1397780817768,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:00:00Z,107.59321156773136,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:30:00Z,108.72588912133926,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:00:00Z,109.8,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:30:00Z,106.95529411764498,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:00:00Z,107.29793488091686,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:30:00Z,106.88671370665185,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:00:00Z,106.40035869077923,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:30:00Z,106.73309305373438,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,1,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,107.14259504132315,voltage,energy_per_phase,AI205,unknown,L2,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T11:30:00Z,106.52736263736243,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T12:00:00Z,108.43411888849661,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T12:30:00Z,109.25088250126105,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T13:00:00Z,107.9543171114597,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T13:30:00Z,106.40377976190554,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T14:00:00Z,107.30811636363538,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T14:30:00Z,106.94509189343086,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T15:00:00Z,106.4862863728036,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T15:30:00Z,107.01554663991793,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T16:00:00Z,106.4894141351522,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T16:30:00Z,106.97233720343358,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T17:00:00Z,108.13213897936953,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T18:30:00Z,108.63282660332656,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T19:00:00Z,109.5173104434896,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T19:30:00Z,109.70706735125508,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T20:00:00Z,109.07430201140987,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T20:30:00Z,108.83797392477015,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T21:00:00Z,108.37517097829101,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T21:30:00Z,109.33095486369842,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T22:00:00Z,109.21019542493408,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T22:30:00Z,109.77836906011164,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T23:00:00Z,108.7950597014919,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-23T23:30:00Z,107.67319046905338,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T00:00:00Z,108.06278370659886,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T00:30:00Z,107.50294336257002,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T01:00:00Z,109.65659701492542,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T01:30:00Z,111.55212108292574,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T08:00:00Z,110.1080924855487,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T08:30:00Z,110.92328746408619,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:00:00Z,111.17444631128791,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T09:30:00Z,109.61440781440929,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:00:00Z,109.57609615966224,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T10:30:00Z,110.15559250301942,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:00:00Z,108.16122265508095,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T11:30:00Z,107.57688098495333,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:00:00Z,108.01971080669716,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T12:30:00Z,109.11012900976317,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:00:00Z,110.3,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T13:30:00Z,107.24387738193909,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:00:00Z,107.64372927343956,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T14:30:00Z,107.25824951208398,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:00:00Z,106.79517261993816,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:30:00Z,107.13243774574013,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend
,,2,2025-12-17T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,2025-12-24T15:58:02.71254987Z,107.56714049586749,voltage,energy_per_phase,AI205,unknown,L3,mqtt_backend

